Year,MU.Name,Location,River.condition.Category,Stream.Name,Affiliation,Collection.Method,Rec.Date,Reach,Rec.Sex,Carc.Cond,Percent.Spawn,POH,Rec.Adipose,Clip.Condition,Pred.Affected,Recovery.Comments,Scalebook.Num,Row.Num,Scale.File,Gilbert.Rich.Age.Scale,European.Age.Scale,Partial.Age.Scale,Otolith.Samples,Otolith.Vial.Num
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,4,F,1,100,71.8,P,NA,,,13571,2,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,4,F,1,100,65.7,P,NA,,,13571,3,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,4,F,1,100,69.8,P,NA,,,13571,4,ch2016-0329,,,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,4,M,1,NA,73.1,P,NA,,,13571,5,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,4,F,1,100,64.8,P,NA,,,13553,4,ch2016-0329,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,4,F,1,100,63,P,NA,,,13553,5,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,4,M,1,NA,61,P,NA,,,13552,2,ch2016-0329,S2,1F,RS,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,4,F,1,100,62.4,P,NA,,,13552,3,ch2016-0329,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,4,F,3,100,72.5,P,NA,,,13552,4,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,4,F,1,100,71.6,P,NA,,,13554,1,ch2016-0329,4M,M4,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,4,F,1,100,71,P,NA,,,13554,2,ch2016-0329,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,4,F,1,100,72.1,P,NA,,,13554,3,ch2016-0329,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,4,F,1,100,65.5,P,NA,,,13554,4,ch2016-0329,3M,M3,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,4,F,1,100,66.8,P,NA,,,13554,5,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,3,M,1,NA,78.1,P,NA,,,13585,4,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,4,F,3,100,62.6,P,NA,,,13585,5,ch2016-0329,3M,M3,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,4,F,1,100,64.3,P,NA,,,13584,1,ch2016-0329,3M,M3,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,4,F,2,100,69.5,P,NA,,,13584,2,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,4,F,1,100,69.4,P,NA,,,13584,3,ch2016-0329,S2,1F,RS,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-22,4,F,2,100,69.9,P,NA,,,13584,4,ch2016-0329,62,1.4,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,6,M,1,NA,71.1,P,NA,,,13453,1,ch2016-0329,62,1.4,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,6,M,2,NA,55.2,P,NA,,,13453,2,ch2016-0329,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,6,F,1,100,69,P,NA,,,13453,3,ch2016-0329,3M,M3,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,6,F,1,100,67.4,P,NA,,,13453,4,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,6,F,1,100,63.1,P,NA,,,13453,5,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,6,M,1,NA,75.5,P,NA,,,13563,1,ch2016-0328,62,1.4,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,6,F,2,100,60,P,NA,,,13563,2,ch2016-0328,3M,M3,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,6,F,1,100,64.1,P,NA,,,13563,3,ch2016-0328,3M,M3,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,6,F,1,100,68,P,NA,,,13563,4,ch2016-0328,S2,1F,RS,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,6,F,1,100,67.1,P,NA,,,13563,5,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,6,F,1,100,69.4,P,NA,,,13565,1,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,6,F,1,100,56.5,P,NA,,,13565,2,ch2016-0329,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,7,M,1,NA,50,P,NA,,,13565,3,ch2016-0329,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,7,F,1,NR,65.7,P,NA,,,13565,4,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,7,F,1,100,68,P,NA,,,13565,5,ch2016-0329,,,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,7,M,1,NA,69.7,P,NA,,,13566,1,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,8,F,1,100,65.5,P,NA,,,13578,2,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,6,F,2,100,,P,NA,,,13584,5,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,6,F,2,100,73.5,P,NA,,,13588,1,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,6,F,2,100,68.4,P,NA,,,13588,2,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,6,F,2,100,69.2,P,NA,,,13588,3,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,6,F,2,100,66.8,P,NA,,,13588,4,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,6,F,1,100,67.2,P,NA,,,13588,5,ch2016-0329,S2,1F,RS,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,6,M,1,NA,69.3,P,NA,,,13589,1,ch2016-0328,S2,1F,RS,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-23,8,F,2,100,66,P,NA,,,13589,2,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,M,1,NA,56.5,P,NA,,,13568,1,ch2016-0328,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,1,100,74.9,P,NA,,,13568,2,ch2016-0328,S2,1F,RS,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,1,100,69.6,P,NA,,,13568,3,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,1,100,68,P,NA,,,13568,4,ch2016-0328,S2,1F,RS,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,1,100,67.5,P,NA,,,13568,5,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,1,100,67.7,P,NA,,,13569,1,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,1,100,68.6,P,NA,,,13569,2,ch2016-0328,S2,1F,UM,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,1,100,73.5,P,NA,,,13569,3,ch2016-0328,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,1,100,77.1,P,NA,,,13569,4,ch2016-0328,62,1.4,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,1,100,69,P,NA,,,13569,5,ch2016-0328,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,1,100,67.7,P,NA,,,13575,1,ch2016-0328,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,1,100,66.8,P,NA,,,13575,2,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,1,100,69.1,P,NA,,,13575,3,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,1,100,65.3,P,NA,,,13575,4,ch2016-0328,,,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,1,100,66.6,P,NA,,,13575,5,ch2016-0328,62,1.4,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,5,F,1,100,69,P,NA,,,13578,3,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,5,F,1,100,68.4,P,NA,,,13578,4,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,5,M,1,NA,54.6,P,NA,,,13578,5,ch2016-0329,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,5,F,1,100,70,P,NA,,,13592,2,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,3,F,1,100,70,P,NA,,,13589,3,ch2016-0328,62,1.4,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,1,100,58.9,P,NA,,,13589,4,ch2016-0328,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,M,2,NA,78.1,P,NA,,,13589,5,ch2016-0328,S2,1F,RS,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,2,100,63.9,P,NA,,,13590,1,ch2016-0328,,,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,1,100,64.2,P,NA,,,13590,2,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,2,100,67.5,P,NA,,,13590,3,ch2016-0328,3M,M3,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,1,100,69.4,P,NA,,,13590,4,ch2016-0328,S2,1F,RS,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,1,100,67.7,P,NA,,,13590,5,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,2,100,64.1,P,NA,,,13591,1,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,2,0,70,P,NA,,,13591,2,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,M,1,NA,54.1,P,NA,,,13591,3,ch2016-0328,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,1,100,67.1,P,NA,,,13591,4,ch2016-0328,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,2,100,67.2,P,NA,,,13591,5,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-24,4,F,2,100,65.4,P,NA,,,13592,1,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-25,6,M,2,NA,66,P,NA,,,13592,3,ch2016-0328,S2,1F,RS,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-25,7,M,1,NA,73.8,P,NA,,,13592,5,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-25,7,M,1,NA,71.2,P,NA,,,13566,2,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-25,6,M,1,NA,75.5,P,NA,,,13552,5,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-25,6,F,1,100,64.8,P,NA,,,13551,1,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-25,6,F,1,100,66.5,P,NA,,,13551,2,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-25,6,M,1,NA,68.9,P,NA,,,13551,3,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-25,6,M,1,NA,51.1,P,NA,,,13551,4,ch2016-0328,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-25,6,F,1,NK,,P,NA,,,13592,4,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-25,7,M,1,NA,71,P,NA,,,13551,5,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-25,7,M,1,NA,73,P,NA,,,13557,1,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,M,2,NA,55.1,P,NA,,,13594,1,ch2016-0328,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,1,100,74.1,P,NA,,,13594,2,ch2016-0328,,,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,1,100,70.8,P,NA,,,13594,3,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,1,100,68.2,P,NA,,,13594,4,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,1,100,69.1,P,NA,,,13594,5,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,1,100,69.9,P,NA,,,13593,1,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,1,100,71.9,P,NA,,,13593,2,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,M,1,NA,77.5,P,NA,,,13593,3,ch2016-0328,3M,M3,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,1,100,71.6,P,NA,,,13593,4,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,1,100,68.3,P,NA,,,13593,5,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,5,M,1,NA,69.3,P,NA,,,13566,3,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,5,M,1,NA,70.3,P,NA,,,13566,4,ch2016-0329,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,5,J,2,NA,39.9,P,NA,,,13451,2,ch2016-0329,S2,1F,UM,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,M,2,NA,76,P,NA,,,13576,3,ch2016-0328,S2,1F,RS,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,1,100,72.1,P,NA,,,13576,4,ch2016-0328,3M,M3,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,1,100,70.7,P,NA,,,13576,5,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,1,100,76.4,P,NA,,,13577,1,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,1,100,62.8,P,NA,,,13577,2,ch2016-0328,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,1,100,67.1,P,NA,,,13556,1,ch2016-0328,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,1,100,65.9,P,NA,,,13556,2,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,1,100,59.4,P,NA,,,13556,3,ch2016-0328,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,1,100,74,P,NA,,,13556,4,ch2016-0328,3M,M3,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,1,100,67.4,P,NA,,,13556,5,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,3,F,1,100,65.6,P,NA,,,13576,1,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,3,F,1,100,74.1,P,NA,,,13576,2,ch2016-0328,62,1.4,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,3,100,68,P,NA,,,13454,1,ch2016-0328,3M,M3,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,M,1,NA,59.6,P,NA,,,13454,2,ch2016-0328,2M,M2,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,M,1,NA,69,P,NA,,,13454,3,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,2,100,69.6,P,NA,,,13454,4,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,4,F,2,100,63.5,P,NA,,,13454,5,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-26,5,M,1,NA,69.6,P,NA,,,13577,3,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-27,6,M,1,NA,75.6,P,NA,,,13577,4,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-27,6,F,1,100,68.6,P,NA,,,13577,5,ch2016-0328,S2,1F,RS,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-27,6,F,1,100,70.3,P,NA,,,13557,4,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-27,6,F,1,100,58.6,P,NA,,,13557,5,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-27,6,F,1,100,67.6,P,NA,,,13455,1,ch2016-0328,3M,M3,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-27,6,F,1,100,58.4,P,NA,,,13455,2,ch2016-0328,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-27,6,F,1,100,72.9,P,NA,,,13455,3,ch2016-0328,4M,M4,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-27,6,F,1,100,65.4,P,NA,,,13455,4,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-27,6,F,1,100,65.3,P,NA,,,13566,5,ch2016-0329,42,1.2,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-27,6,F,1,100,66.8,P,NA,,,13557,2,ch2016-0328,2M,M2,RG,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-27,6,F,1,100,68.1,P,NA,,,13557,3,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-27,7,M,1,NA,73.3,P,NA,,,13455,5,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-27,7,F,1,100,63,P,NA,,,13457,3,ch2016-0328,62,1.4,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-27,8,M,1,NA,69.5,P,NA,,,13457,1,ch2016-0328,52,1.3,,,
2016,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2016-09-27,8,F,1,100,65.2,P,NA,,,13457,2,ch2016-0328,52,1.3,,,
